code1,course1,code2,course2
AR-122,Theory of architecture II,AR-222,Theory of architecture IV
AR-122,Theory of architecture II,AR-421,Theory of architecture VII
AR-122,Theory of architecture II,AR-321,Theory of architecture V
AR-122,Theory of architecture II,AR-322,Theory of architecture VI
AR-121,Theory of architecture I,AR-444,Adventurous coherences
AR-121,Theory of architecture I,AR-222,Theory of architecture IV
AR-121,Theory of architecture I,AR-421,Theory of architecture VII
AR-121,Theory of architecture I,AR-321,Theory of architecture V
AR-121,Theory of architecture I,AR-322,Theory of architecture VI
MATH-106,Analyse II,PHYS-105,Advanced physics II
MATH-106,Analyse II,CH-161,Chimie générale
MATH-106,Analyse II,BIO-244,Physical biology of the Cell II
MATH-106,Analyse II,MATH-207,Analyse IV 
MATH-106,Analyse II,EE-205,Circuits and systems II
MATH-106,Analyse II,EE-204,Circuits and systems I
MATH-106,Analyse II,EE-201,Electromagnetics II : field computation
MATH-106,Analyse II,EE-200,Electromagnetics I : Transmission lines and waves
MATH-106,Analyse II,COM-502,Dynamical system theory for engineers
MATH-106,Analyse II,CH-161,Chimie générale
MATH-106,Analyse II,PHYS-207,General physics IV
MATH-106,Analyse II,PHYS-201,General physics III
MATH-106,Analyse II,MATH-468,Numerical methods for electromagnetics
MATH-106,Analyse II,MATH-501,L-functions and random matrices
MATH-106,Analyse II,CH-160,Advanced general chemistry
MATH-106,Analyse II,ME-351,Thermodynamics and energetics II
MATH-106,Analyse II,CS-328,Numerical methods for visual computing
MATH-106,Analyse II,PHYS-101,General physics I
MATH-106,Analyse II,MATH-251,Analyse numérique
MATH-106,Analyse II,CS-433,Pattern classification and machine learning
MATH-106,Analyse II,MATH-106,Analyse II
MATH-106,Analyse II,CS-434,Unsupervised and reinforcement learning in neural networks
MATH-106,Analyse II,PHYS-207,General physics IV
MATH-106,Analyse II,PHYS-101,General physics I
MATH-106,Analyse II,EE-105,Electrical engineering science and technology (Spring)
MATH-106,Analyse II,ME-201,Mechanics of continuous media
MATH-106,Analyse II,CH-161,Chimie générale
MATH-106,Analyse II,PHYS-201,General physics III
MATH-106,Analyse II,ME-332,Mechanical vibrations
MATH-106,Analyse II,MATH-458,Programming concepts in scientific computing
MATH-106,Analyse II,MATH-341,Linear models
MATH-106,Analyse II,MATH-457,Numerical approximation of PDE's II
MATH-106,Analyse II,ME-324,Multivariable systems
MATH-106,Analyse II,ME-325,Automatique + TP
MATH-106,Analyse II,CH-160,Advanced general chemistry
MATH-106,Analyse II,MICRO-421,Image optics 
MATH-106,Analyse II,PHYS-101,General physics I
MATH-106,Analyse II,BIOENG-312,Fluid mechanics for SV
MATH-106,Analyse II,MATH-106,Analyse II
MATH-106,Analyse II,MATH-207,Analyse IV 
MATH-106,Analyse II,BIO-465,Biological modeling of neural networks
MATH-106,Analyse II,BIO-341,Mathematical and Computational Models in Biology
MATH-106,Analyse II,MATH-201,Analysis III
MATH-106,Analyse II,MATH-200,Analyse III
MATH-106,Analyse II,MATH-206,Analyse IV 
MATH-106,Analyse II,MATH-205,Analyse IV 
MATH-106,Analyse II,MATH-106,Analyse II
MATH-106,Analyse II,CH-160,Advanced general chemistry
MATH-106,Analyse II,MATH-207,Analyse IV 
MATH-106,Analyse II,ME-221,Dynamical Systems
MATH-106,Analyse II,MICRO-102,Statics and Dynamics
MATH-106,Analyse II,MATH-106,Analyse II
MATH-106,Analyse II,PHYS-101,General physics I
MATH-106,Analyse II,MATH-322,Introduction aux variétés différentiables
MATH-106,Analyse II,MICRO-312,Composants semiconducteurs
MATH-106,Analyse II,MATH-437,Calcul des variations
MATH-106,Analyse II,PHYS-216,Mathematical methods for physicists
MATH-106,Analyse II,MATH-121,Geometry 
MATH-106,Analyse II,MATH-451,Numerical approximation of PDE's I
MATH-106,Analyse II,MATH-232,Probabilities and statistics
MATH-106,Analyse II,MATH-100,Advanced analysis I
MATH-106,Analyse II,MATH-203,Analyse III
MATH-106,Analyse II,MATH-105,Advanced analysis II
MATH-106,Analyse II,MATH-251,Analyse numérique
MATH-106,Analyse II,MICRO-561,Biomicroscopy I
MATH-106,Analyse II,MICRO-562,Biomicroscopy II
MATH-106,Analyse II,PHYS-101,General physics I
MATH-106,Analyse II,MATH-123,Geometry 
MATH-106,Analyse II,MSE-370,Materials modelling 
MATH-106,Analyse II,MATH-422,Introduction to riemanian geometry
MATH-106,Analyse II,MICRO-311,Signals and systems II (for MT)
MATH-106,Analyse II,MATH-202,Analyse III
MATH-106,Analyse II,MATH-302,Analyse fonctionnelle I
MATH-106,Analyse II,MATH-303,Measure and integration
MATH-106,Analyse II,MATH-300,Introduction aux équations aux dérivées partielles
MATH-106,Analyse II,MATH-301,Equations différentielles ordinaires
MATH-106,Analyse II,MSE-203,Continuum mechanics 
MATH-106,Analyse II,ChE-411,Principles and applications of systems biology
MATH-106,Analyse II,CH-160,Advanced general chemistry
MATH-106,Analyse II,MATH-250,Analyse numérique
MATH-106,Analyse II,MATH-381,Logique mathématique
MATH-106,Analyse II,PHYS-201,General physics III
MATH-106,Analyse II,PHYS-201,General physics III
MATH-106,Analyse II,ENV-201,Génie des procédés
MATH-106,Analyse II,MICRO-310,Signals and systems I (for MT)
MATH-106,Analyse II,MATH-100,Advanced analysis I
MATH-106,Analyse II,ENV-366,Quantitative methods II
MATH-106,Analyse II,ME-271,Fluid flow
MATH-106,Analyse II,MATH-105,Advanced analysis II
MATH-106,Analyse II,PHYS-101,General physics I
MATH-106,Analyse II,MATH-310,Algebra
MATH-106,Analyse II,MATH-313,Introduction to the analytical number theory
MATH-106,Analyse II,MATH-106,Analyse II
MATH-106,Analyse II,MATH-405,Harmonic analysis
MATH-106,Analyse II,MATH-404,Analyse fonctionnelle II
MATH-106,Analyse II,MATH-401,Advanced analysis II
MATH-106,Analyse II,MATH-400,Advanced analysis I
MATH-106,Analyse II,MATH-150,Analyse numérique
MATH-106,Analyse II,ME-372,Finite element method 
MATH-106,Analyse II,PHYS-101,General physics I
MATH-106,Analyse II,PHYS-307,Physics of materials
MATH-106,Analyse II,MATH-251,Analyse numérique
MATH-106,Analyse II,CIVIL-420,Dynamic analysis of structures
MATH-106,Analyse II,MICRO-310,Signals and systems I (for MT)
MATH-106,Analyse II,PHYS-201,General physics III
MATH-106,Analyse II,PHYS-101,General physics I
MATH-106,Analyse II,CH-161,Chimie générale
MATH-106,Analyse II,MATH-203,Analyse III
MATH-106,Analyse II,EE-517,Bio-nano-chip design
MATH-106,Analyse II,MATH-360,Graph theory
MATH-106,Analyse II,PHYS-207,General physics IV
MATH-106,Analyse II,MATH-350,Introduction to the finite elements method
MATH-106,Analyse II,PHYS-101,General physics I
PHYS-101,General physics I,PHYS-201,General physics III
PHYS-101,General physics I,PHYS-437,Diffraction methods in structural biology
PHYS-101,General physics I,MSE-203,Continuum mechanics 
PHYS-101,General physics I,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-101,General physics I,PHYS-201,General physics III
PHYS-101,General physics I,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-101,General physics I,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-101,General physics I,MICRO-322,Ingénierie optique II
PHYS-101,General physics I,MSE-300,Theory of materials : from structures to properties 
PHYS-101,General physics I,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-101,General physics I,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-101,General physics I,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-101,General physics I,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-101,General physics I,EE-201,Electromagnetics II : field computation
PHYS-101,General physics I,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-101,General physics I,PHYS-209,Astrophysics I : Introduction to astrophysics
PHYS-101,General physics I,PHYS-201,General physics III
PHYS-101,General physics I,PHYS-114,General physics II
MATH-111,Algèbre linéaire,MATH-111,Algèbre linéaire
MATH-111,Algèbre linéaire,MATH-401,Advanced analysis II
MATH-111,Algèbre linéaire,MATH-207,Analyse IV 
MATH-111,Algèbre linéaire,CS-446,Digital 3D Geometry Processing
MATH-111,Algèbre linéaire,EE-205,Circuits and systems II
MATH-111,Algèbre linéaire,EE-204,Circuits and systems I
MATH-111,Algèbre linéaire,COM-502,Dynamical system theory for engineers
MATH-111,Algèbre linéaire,MATH-261,Discrete optimization
MATH-111,Algèbre linéaire,MATH-260,Discrete mathematics
MATH-111,Algèbre linéaire,MATH-461,Convexity
MATH-111,Algèbre linéaire,MATH-465,Packing and covering
MATH-111,Algèbre linéaire,CS-328,Numerical methods for visual computing
MATH-111,Algèbre linéaire,MATH-105,Advanced analysis II
MATH-111,Algèbre linéaire,MATH-251,Analyse numérique
MATH-111,Algèbre linéaire,CS-433,Pattern classification and machine learning
MATH-111,Algèbre linéaire,MATH-106,Analyse II
MATH-111,Algèbre linéaire,CS-434,Unsupervised and reinforcement learning in neural networks
MATH-111,Algèbre linéaire,CS-435,Analytic algorithms
MATH-111,Algèbre linéaire,ME-201,Mechanics of continuous media
MATH-111,Algèbre linéaire,MATH-111,Algèbre linéaire
MATH-111,Algèbre linéaire,MATH-458,Programming concepts in scientific computing
MATH-111,Algèbre linéaire,MATH-341,Linear models
MATH-111,Algèbre linéaire,MATH-456,Numerical Analysis and Computational Mathematics
MATH-111,Algèbre linéaire,MATH-211,Group Theory
MATH-111,Algèbre linéaire,MATH-453,Computational linear algebra
MATH-111,Algèbre linéaire,ME-324,Multivariable systems
MATH-111,Algèbre linéaire,MICRO-421,Image optics 
MATH-111,Algèbre linéaire,MATH-106,Analyse II
MATH-111,Algèbre linéaire,MATH-207,Analyse IV 
MATH-111,Algèbre linéaire,BIO-465,Biological modeling of neural networks
MATH-111,Algèbre linéaire,ME-232,Mechanics of structures (For GM)
MATH-111,Algèbre linéaire,BIO-463,Genomics and bioinformatics
MATH-111,Algèbre linéaire,BIO-341,Mathematical and Computational Models in Biology
MATH-111,Algèbre linéaire,MATH-111,Algèbre linéaire
MATH-111,Algèbre linéaire,MATH-442,Statistical theory
MATH-111,Algèbre linéaire,MATH-201,Analysis III
MATH-111,Algèbre linéaire,MATH-200,Analyse III
MATH-111,Algèbre linéaire,MATH-206,Analyse IV 
MATH-111,Algèbre linéaire,MATH-205,Analyse IV 
MATH-111,Algèbre linéaire,MATH-106,Analyse II
MATH-111,Algèbre linéaire,CS-308,Calcul quantique
MATH-111,Algèbre linéaire,CS-413,Computational photography
MATH-111,Algèbre linéaire,MATH-207,Analyse IV 
MATH-111,Algèbre linéaire,MICRO-512,Image processing II
MATH-111,Algèbre linéaire,MATH-105,Advanced analysis II
MATH-111,Algèbre linéaire,MICRO-455,Applied machine learning
MATH-111,Algèbre linéaire,MATH-106,Analyse II
MATH-111,Algèbre linéaire,EE-554,Automatic speech processing
MATH-111,Algèbre linéaire,EE-558,A network tour of data science
MATH-111,Algèbre linéaire,MATH-215,Anneaux et corps
MATH-111,Algèbre linéaire,MATH-265,Introduction to optimization and operations research
MATH-111,Algèbre linéaire,PHYS-216,Mathematical methods for physicists
MATH-111,Algèbre linéaire,MATH-121,Geometry 
MATH-111,Algèbre linéaire,MATH-438,Commutative algebra
MATH-111,Algèbre linéaire,MATH-203,Analyse III
MATH-111,Algèbre linéaire,MATH-251,Analyse numérique
MATH-111,Algèbre linéaire,MICRO-561,Biomicroscopy I
MATH-111,Algèbre linéaire,MICRO-562,Biomicroscopy II
MATH-111,Algèbre linéaire,MATH-123,Geometry 
MATH-111,Algèbre linéaire,MSE-370,Materials modelling 
MATH-111,Algèbre linéaire,COM-421,Statistical neurosciences
MATH-111,Algèbre linéaire,COM-308,Internet analytics
MATH-111,Algèbre linéaire,COM-309,Quantum information processing
MATH-111,Algèbre linéaire,PHYS-202,Analytical mechanics (for SPH)
MATH-111,Algèbre linéaire,MATH-111,Algèbre linéaire
MATH-111,Algèbre linéaire,COM-303,Signal processing for communications
MATH-111,Algèbre linéaire,CH-243,Electrochemistry of solutions
MATH-111,Algèbre linéaire,MATH-202,Analyse III
MATH-111,Algèbre linéaire,MICRO-570,Advanced machine learning
MATH-111,Algèbre linéaire,MATH-302,Analyse fonctionnelle I
MATH-111,Algèbre linéaire,MATH-300,Introduction aux équations aux dérivées partielles
MATH-111,Algèbre linéaire,MATH-301,Equations différentielles ordinaires
MATH-111,Algèbre linéaire,MSE-203,Continuum mechanics 
MATH-111,Algèbre linéaire,MATH-250,Analyse numérique
MATH-111,Algèbre linéaire,MATH-428,Introduction to Algebraic geometry
MATH-111,Algèbre linéaire,MATH-111,Algèbre linéaire
MATH-111,Algèbre linéaire,MICRO-310,Signals and systems I (for MT)
MATH-111,Algèbre linéaire,CIVIL-321,Modélisation numérique des solides et structures
MATH-111,Algèbre linéaire,MATH-106,Analyse II
MATH-111,Algèbre linéaire,ME-273,Introduction to control of dynamical systems
MATH-111,Algèbre linéaire,MATH-314,Linear representation of finite groups
MATH-111,Algèbre linéaire,MATH-317,Galois theory
MATH-111,Algèbre linéaire,MATH-311,Rings and modules
MATH-111,Algèbre linéaire,MATH-313,Introduction to the analytical number theory
MATH-111,Algèbre linéaire,MATH-106,Analyse II
MATH-111,Algèbre linéaire,MATH-405,Harmonic analysis
MATH-111,Algèbre linéaire,MATH-404,Analyse fonctionnelle II
MATH-111,Algèbre linéaire,MATH-319,Algèbres de Lie
MATH-111,Algèbre linéaire,MATH-150,Analyse numérique
MATH-111,Algèbre linéaire,ME-371,Discretization methods in fluids
MATH-111,Algèbre linéaire,PHYS-307,Physics of materials
MATH-111,Algèbre linéaire,MATH-251,Analyse numérique
MATH-111,Algèbre linéaire,CIVIL-420,Dynamic analysis of structures
MATH-111,Algèbre linéaire,MATH-111,Algèbre linéaire
MATH-111,Algèbre linéaire,MATH-203,Analyse III
MATH-111,Algèbre linéaire,CS-454,Convex optimization and applications
MATH-111,Algèbre linéaire,CS-341,Introduction to computer graphics
MATH-111,Algèbre linéaire,FIN-403,Econometrics
MATH-111,Algèbre linéaire,MATH-232,Probabilities and statistics
MATH-111,Algèbre linéaire,COM-516,Markov chains and algorithmic applications
MATH-111,Algèbre linéaire,COM-510,Advanced digital communications
MATH-111,Algèbre linéaire,MATH-471,Quantitative risk management
MATH-111,Algèbre linéaire,PHYS-314,Physique quantique II
HUM-216,Philosophie des sciences A,HUM-238,Philosophie des sciences B
HUM-216,Philosophie des sciences A,HUM-416,Hommes / Machines I
HUM-216,Philosophie des sciences A,HUM-429,Philosophy of life sciences I
HUM-213,Cognitive psychology A,HUM-239,Psychologie des émotions
HUM-213,Cognitive psychology A,HUM-316,Cognitive psychology B
HUM-213,Cognitive psychology A,HUM-403,Experimental cognitive psychology I
HUM-213,Cognitive psychology A,HUM-403,Experimental cognitive psychology I
HUM-219,Science and literature C,HUM-416,Hommes / Machines I
HUM-218,Psychologie sociale A,HUM-240,Psychologie sociale B
HUM-218,Psychologie sociale A,HUM-420,Psychologie sociale I
HUM-218,Psychologie sociale A,HUM-343,Psychologie sociale D
HUM-218,Psychologie sociale A,HUM-420,Psychologie sociale I
HUM-218,Psychologie sociale A,HUM-317,Psychologie sociale C
BIO-494,Scientific project design in drug discovery,BIOENG-512,Lab methods : bioactive compounds screening
AR-337,Concevoir des structures,CIVIL-436,Existing structures : basis
AR-337,Concevoir des structures,CIVIL-437,Existing structures : selected topics
AR-337,Concevoir des structures,CIVIL-476,Aesthetics of civil structures
AR-337,Concevoir des structures,CIVIL-123,Structures II
AR-332,Construction and sustainability VI,PHYS-335,Building physics V
AR-332,Construction and sustainability VI,PHYS-336,Building physics VI
AR-332,Construction and sustainability VI,AR-232,Construction and sustainability IV
AR-332,Construction and sustainability VI,AR-231,Construction and sustainability III
AR-332,Construction and sustainability VI,AR-331,Construction and sustainability V
