SubjectID	Summary_EN
1888395338	The first part of this course encompasses the assembly of molecules into micro- and macroscopic materials and the influence of the structure of the resulting materials on their properties. The second part will focus on the production of colloids and their assembly into superstructures.
840801900	Students understand what life cycle engineering is and apply this methodology to adapt and improve the durability of polymer-based products. They understand how to recycle these materials and are able to perform an environmental assessment, based on several practical case studies.
1771538	Know modern methods of polymer synthesis. Understand how parameters, which determine polymer structure and properties, such as molecular weight, molecular weight distribution, topology, microstructure can be controlled by proper choice of polymerization method and optimization of reaction condition
71630664	The latest developments in processing and the novel generations of organic composites are discussed. Nanocomposites, adaptive composites and biocomposites are presented. Product development, cost analysis and study of new markets are practiced in team work.
1771714545	This course aims at familiarizing the student with state of the art applications of electrochemistry in materials science and technology as well as material requirements for electrochemical engineering.
1928513209	The course will cover programming, numerical simulation, and visualization methods using Mathematica software.  Students will be able to apply these skills to their currrent coursework, and prepared for the companion course (MSE 443(b)) which covers advanced materials science modeling.
128342116	With this course, the student will learn advanced methods in transmission electron microscopy, especially what is the electron optical setup involved in the acquisition, and how to interpret the data. After the course, students will be able to understand and assess TEM encountered in papers.
71630770	Most materials e.g. ceramics, metals, polymers or concrete pass during their processing one or more steps in powders. This course discusses and presents the science &amp; technology of important powder processing steps like compaction, dispersion, sintering and novel densification technologies.
1773427	The students will learn about the essential chemical, thermodynamic and physical mechanisms governing thin film growth, about the most important process techniques and their typical features, including process-microstructure relationships.
1702138731	The course introduces the main classes of biomaterials used in the medical field. The interactions with biological environment and the properties of implants are presented with examples in orthopaedics, dentistry and ocular fields. Introduction to regulatory aspects.
352059962	After the cours, the student will be able to identify the main classes of building stony materials and on the basis of observations he may recognize their weathering forms, deduce their causes, justify the choice of conservation materials applied in the past and propose new interventions.
229734640	The course gives a detailed explanain of the physical,chemical and thermodynamic effects which are unique for nanostructured materials.  In a second part, different methods for synthesis and processing will be explained and important applications of nanomaterials will be presented.
229734572	"The course gives an introdution to nanostructured materials and  their applications. This course is adressed to students with limited knowledge in materials science, therefore the properties of bulk material will be shortly explained and for  important properties the ""nanoeffect"" will be disscued."
840814050	This introductory course in tribology (science of friction, lubrication and wear) has specific goals : to present the basic principles of tribology, to develop the attitude to analyse tribological and to illustrate correlations between materials and tribological properties.
352059100	The student applies the acquired skills to an academic or industrial project.
352059163	The student applies the acquired skills to an academic or industrial projects.
1888402628	The student applies the acquired skills to an academic or industrial project.
652078287	The student makes an industrial internship in a field where the materials science engineer competences are brought out.
132428658	The student carries out an academic or industrial research project. He/she has to display the knowledge and capability required for independent work in the field of Materials Science &amp; Engineering.
1659017558	General Physics (advanced) covers the mechanics of point masses and solids, with an introduction to relativity.  The purpose is to develop a know-how in describing physical phenomena with mathematical tools.
1775427	Give the student the basic notions that will allow him or her to have a better understanding of physical phenomena, such as the mechanic of point masses. Acquire the capacity to analyse quantitatively the consequences of these effects with appropriate theoretical tools.
2207995	The course establishes the basic notions that will allow the student to have a better understanding of the physical phenomena in mechanics. The students acquires the capability to quantitatively analyse the consequences of these effects with appropriate theoretical tools.
784634759	Students will learn the principles of mechanics to enable a better understanding of physical phenomena, such as the kinematics and dyamics of point masses and solid bodies. Students will acquire the capacity to quantitatively analyze these effects with the appropriate theoretical tools.
1659025202	This course is a practical introduction to classical measurement techniques in a physics laboratory. The aim is to familiarise the students with data acquisition, sensors, signal processing, vacuum and cryogenics.
1888788429	The course first develops the basic laws of electricity and magnetism and illustrates the use in understanding various electromagnetic phenomena.
1775332	This course covers the main physical phenomenon occurring within buildings and will allow the student to acquire basic knowledge in the field.
1775477	Phenomenological approach, development of models, problem solving and applications of different chapters of physics: Elastic properties of solids and fluids, Physics of fluids, Electromagnetism (1st part).
1775452	The lecture covers the physics of fluids and electromagnetism.
359060026	Introduction to electromagnetism.
1775342	This course aims at studying non-transparent elements of the building enveloppe. The aspects of  heat (transmission and storage), humidity (condensation and evaporation) and acoustics are treated and the object of exercises to apply associated physical concepts.
431474304	Understanding and modeling properties of living cells such as shape, motion and force generation in terms of fundamental laws of physics
1803204353	This course illustrates some selected chapters of materials physics needed to understand the mechanical and structural properties of solids. This course deals in particular with the physics of dislocation. The diffusion and phase transformations are complementary bases.
1775372	This lecture gives an introduction to Solid State Physics, namely to their crystal and electronic structure, their magnetic properties, as well as to their thermal and electric conductance. The level is that of Ashcroft &amp; Mermin. The lecture is conceived for Physics Students in their 3rd year.
1775497	General introduction to the status of particle physics: from relativistic kinematics to phenomenological description of high energy collisions.
1775507	Introduction to the concepts, methods and consequences of quantum physics.
1775532	The objective of the course is to introduce the basic concepts of statistical physics.
1775157	Introduction to the basic concepts of classical and modern optics. The course provides the students with tools for understanding and analysing optical phenomena and designing various optical systems.
1659048310	To acquire a knowledge of the physical phenomena and their applications as required for the education of an engineer in physics. To acquire aknowledge of methods of observation and measurement. To become familiar with the recent technologies used in today's research laboratory in physics.
1773442	The goal of this course is the study of the physical consequences of Maxwell equations.
1775352	This course covers rational energy management in buildings and will enable the students to get acquainted with key operational aspects of the domain.
230678232	The aim of this course is to acquire some knowledge on specific dynamical phenomena related to the origin, equilibrium, and evolution of starclusters, galaxies, and galaxy clusters.
128848626	The two main topics covered by this course are classical molecular dynamics and the Monte Carlo method.
128690863	The course's objectivs are: Learning several advenced methods in experimental physics, and critical reading of experimental papers.
243429820	The students understand the relevant experimental and theoretical concepts of the nanoscale science. The course move from basic concepts like quantum size effects to &#128;&#152;hot fields&#128;&#153; such as spin transport for data storage applications (spintronics), carbon electronics, or nanocatalysis.
138587084	In this lecture, symmetry and conservation law are applied to derive wave functions for elementary particles. Relativistic wave functions are analysed and applied for massive and massless particles. Different ideas on antiparticles are explored.
1775212	Presentation of particle properties, their symmetries and  interactions.Introduction to quantum electrodynamics and to the Feynman rules.
1775382	The aim of this course is to provide an introduction to the theory of a few remarkable phenomena of condensed matter physics ranging from the Quantum Hall effects to superconductivity.
1684920459	The student applies the competencies acquired during her/his studies in a research study developed in one of the laboratories of the physics section under the supervision of  teacher of the section. The student is present during a whole day of the week in the laboratory during the semester.
1684920421	The student applies the competencies acquired during her/his studies in a research study developed in one of the laboratories of the physics section under the supervision of  teacher of the section. The student is present during a whole day of the week in the laboratory during the semester.
127857132	Following an introduction of the main plasma properties, the fundamental concepts of the kinetic theory of plasmas are introduced. Applications concerning laboratory, space, and astrophysical plasmas are discussed throughout the course.
1775517	To introduce several advanced topics in quantum physics, includingsemiclassical approximation, path integral, scattering theory, andrelativistic quantum mechanics
128851969	Introduce the students to general relativity and its classical tests.
128847590	The goal of the course is to introduce relativistic quantum field theory as the framework to describe fundamental interactions.
1913487410	Series of lectures encompassing the fundamentals of semiconductors and the description of the main microelectronic devices built from semiconductors going from the p-n junction to the MOSFETs, which are at the heart of the CMOS-technology with an emphasis on downscaling issues.
128851781	This course introduces statistical field theory, and uses concepts related to phase transitions to discuss a variety of complex systems (random walks and polymers, liquid crystals, disordered systems, information theory and error correcting codes).
128851631	Introduction to the application of the notions and methods of theoretical physics to problems in biology.
128851000	In this course, one acquires an understanding of the basic neutronics interactions occurring in a nuclear fission reactor and, as such, the conditions for establishing and controlling a nuclear chain reaction.
129286243	The goal of the course is to provide the physics and technology basis  for controlled fusion research, from the main elements of plasma physics to the reactor concepts.
129285391	The reactor experiments course aims to introduce the students to radiation detection techniques and nuclear reactor experiments. The core of the course is the unique opportunity to conduct reactor experiments, as the control rod calibration, and approach to critical.
128852199	To comprehend (particularly in the context of light water reactors) the basic heat removal phenomena in a reactor core, identify the technological limits for heat generation from the viewpoints of fuel,cladding and coolant, and be introduced to optimization principles in reactor thermal design.
24375105	The course presents basic physics ideas underlying the workings of modern accelerators. We will examine key features and limitations of these machines as used in accelerator driven sciences like high energy physics, materials and life sciences.
1771693280	An introductory course in the basic concepts of radiation detection and interactions and energy deposition by ionizing radiation in matter, radioisotope production and its applications in medicine, industry and research. The course includes presentations, lecture notes, problem sets and seminars.
1771690442	This course on one hand develops the quantum theory of electromagnetic radiation from the principles of quantum electrodynamics. On the other hand it explores the main consequences of light-matter interaction in applications like optical spectroscopies and devices.
1803668078	This course covers the physical principles underlying medical imaging using ionizing radiation (radiography, fluoroscopy, CT, SPECT, PET).  The focus is not only on risk and dose to the patient and staff, but also on an objective description of the image quality.
1771714259	This course is a practical introduction to classical measurement techniques in a physics laboratory. The aim is to familiarise the students with data acquisition, sensors, signal processing, vacuum and cryogenics.
652059419	The main objective of the 12-week internship is to expose master's students to the industrial work environment within the field of nuclear energy.
354383690	The student applies the competences acquired in physics courses in an engineering project lasting 4-6 months.
